# Last Update: verified by Valminder Dec 20, 2005.
# 
:Start
1-20000,[Start]
21403,MAUNG
21404,MAULTASCH
21405,MAULEON
21406,MAUD
21407,MATYI
21408,MATUSZAK
21409,MATUSHEVSKY
21410,MATUSEK
21411,MATUCK
21412,MATTYS
21413,MATTSEY
21414,MATTIONE
21415,MATTIAS
21416,MATTEIS
21417,MATSU
21418,MATSOUKAS
21419,MATREY
21420,MATOT
21421,MATLIN
21422,MATKOWSKY
21423,MATISE
21424,MATHWICH
21425,MATHUS
21426,MATHONY
21427,MATHERY
21428,MATHERSON
21429,MATHEN
21430,MATEN
21431,MATELICH
21432,MATEJEK
21433,MATCZAK
21434,MATCHEN
21435,MATARRITA
21436,MATAKONIS
21437,MATAKA
21438,MATACALE
21439,MASUYAMA
21440,MASURE
21441,MASUPHA
21442,MASUDI
21443,MASTURZO
21444,MASTROCOLA
21445,MASTRIANO
21446,MASTRIANNI
21447,MASTRIANNA
21448,MASTRELLI
21449,MASSICOTTE
21450,MASSETTI
21451,MASSELLA
21452,MASSEI
21453,MASSEE
21454,MASSAQUOI
21455,MASOOD
21456,MASOM
21457,MASLOWSKY
21458,MASLOSKI
21459,MASLONKA
21460,MASKI
21461,MASKALY
21462,MASIEJCZYK
21463,MASGALAS
21464,MASERO
21465,MASENTEN
21466,MASCIANTONIO
21467,MASAYA
21468,MASARACCHIA
21469,MARZOCCHI
21470,MARZILI
21471,MARZIGLIANO
21472,MARYE
21473,MARUSIAK
21474,MARULLO
21475,MARTURANO
21476,MARTOS
21477,MARTORELLO
21478,MARTINEZE
21479,MARTILLO
21480,MARTIGNAGO
21481,MARTIARENA
21482,MARSTERS
21483,MARSHALEK
21484,MARSELL
21485,MARSEK
21486,MARSEGLIA
21487,MARRIOT
21488,MARRION
21489,MARRINGTON
21490,MARRIETTA
21491,MARRELLO
21492,MARREEL
21493,MARRABLE
21494,MARQUINA
21495,MARQUE
21496,MAROZZI
21497,MAROVIC
21498,MAROTTI
21499,MAROSE
21500,MARNETT
21501,MARMOLEJOS
21502,MARKT
21503,MARKSON
21504,MARKLUND
21505,MARKEWICH
21506,MARINONI
21507,MARINKO
21508,MARINAS
21509,MARIL
21510,MARIELLO
21511,MARGUARDT
21512,MARGREITER
21513,MARGRAF
21514,MARGEL
21515,MARGARYAN
21516,MARGARITA
21517,MARGAN
21518,MAREVKA
21519,MARESCO
21520,MARERO
21521,MARENTEZ
21522,MAREE
21523,MARDINI
21524,MARCOTRIGIANO
21525,MARCOGUISEPP
21526,MARCKS
21527,MARCINKA
21528,MARCHIZANO
21529,MARCHITTO
21530,MARCHIONY
21531,MARCHIONESE
21532,MARCHESSEAULT
21533,MARCHESKI
21534,MARCHESANO
21535,MARCHALL
21536,MARCEAUX
21537,MARBRAY
21538,MARATRE
21539,MARATOS
21540,MARASHI
21541,MARASCIULO
21542,MARAS
21543,MARANTZ
21544,MARALLO
21545,MARAGNI
21546,MARAGH
21547,MARABELLA
21548,MAQUIS
21549,MAONTESANO
21550,MAOBI
21551,MANZIE
21552,MANZAY
21553,MANVELITO
21554,MANVEL
21555,MANUELL
21556,MANTIK
21557,MANTELE
21558,MANTEGNA
21559,MANSBRIDGE
21560,MANSANARES
21561,MANORA
21562,MANOLAKIS
21563,MANOKEY
21564,MANNINE
21565,MANNHEIMER
21566,MANNEBACH
21567,MANNCHEN
21568,MANLITO
21569,MANKOSKI
21570,MANIVONG
21571,MANHEIM
21572,MANGUBAT
21573,MANFRA
21574,MANEMANN
21575,MANECKE
21576,MANDRY
21577,MANDLER
21578,MANDI
21579,MANDAP
21580,MANDAHL
21581,MANCOS
21582,MANCIEL
21583,MANCHERIAN
21584,MANCHEL
21585,MANCA
21586,MANBY
21587,MANATT
21588,MANAKER
21589,MAMONE
21590,MAMMANO
21591,MALVERN
21592,MALTON
21593,MALSCH
21594,MALOVICH
21595,MALOUFF
21596,MALORY
21597,MALOFF
21598,MALOCHA
21599,MALMANGER
21600,MALLINGER
21601,MALLINAK
21602,MALLEGNI
21603,MALLAT
21604,MALKOSKI
21605,MALINKY
21606,MALINAK
21607,MALICHI
21608,MALGIERI
21609,MALESZKA
21610,MALES
21611,MALEONADO
21612,MALENKE
21613,MALEKAN
21614,MALEHORN
21615,MALECK
21616,MALCOME
21617,MALAY
21618,MALAWY
21619,MALARKEY
21620,MALANADO
21621,MALAMA
21622,MALABEY
21623,MAKUA
21624,MAKHIJA
21625,MAKEL
21626,MAKAREM
21627,MAJORGA
21628,MAJOCKA
21629,MAJICA
21630,MAJIC
21631,MAJEAU
21632,MAIZES
21633,MAIROT
21634,MAIONE
21635,MAINZ
21636,MAINLAND
21637,MAINETTI
21638,MAINERO
21639,MAIMONE
21640,MAIFELD
21641,MAIERS
21642,MAIELLO
21643,MAIDONADO
21644,MAICUS
21645,MAHUNG
21646,MAHULA
21647,MAHRENHOLZ
21648,MAHRAN
21649,MAHOMLY
21650,MAHIN
21651,MAHE
21652,MAHALL
21653,MAHAL
21654,MAGSBY
21655,MAGSAYO
21656,MAGRONE
21657,MAGRAW
21658,MAGRANN
21659,MAGPALI
21660,MAGOULIOTIS
21661,MAGORINA
21662,MAGOBET
21663,MAGNINI
21664,MAGNIFICO
21665,MAGNIE
21666,MAGNETT
21667,MAGLIOLI
21668,MAGGIT
21669,MAGG
21670,MAGETTE
21671,MAGDEFRAU
21672,MAGDALENA
21673,MAGAZINER
21674,MAGATHAN
21675,MAGALSKI
21676,MAGALDI
21677,MAGADAN
21678,MAFUA
21679,MAENO
21680,MAENAGA
21681,MAEDKE
21682,MADZIAR
21683,MADRE
21684,MADINE
21685,MADIN
21686,MADHAVAN
21687,MADGE
21688,MADEJA
21689,MADDOY
21690,MADDISON
21691,MADDIN
21692,MADDERN
21693,MAD
21694,MACVICAR
21695,MACURDY
21696,MACRENO
21697,MACPARTLAND
21698,MACORENO
21699,MACOLA
21700,MACNUTT
21701,MACNEVIN
21702,MACMULLAN
21703,MACLAIN
21704,MACKSTUTIS
21705,MACKNAIR
21706,MACKLEM
21707,MACKILLOP
21708,MACKENTHUN
21709,MACKECHNIE
21710,MACKAMAN
21711,MACIONE
21712,MACIOLEK
21713,MACIARELLO
21714,MACHOVER
21715,MACHLE
21716,MACHI
21717,MACHEL
21718,MACHAK
21719,MACDUFFEE
21720,MACCUTCHEON
21721,MACCULLOCH
21722,MACCORD
21723,MACCONAGHY
21724,MACCOLL
21725,MACCLELLAN
21726,MACCLAIRTY
21727,MACCINI
21728,MACCHIARELLA
21729,MACCHEYNE
21730,MACCARTER
21731,MACCARINO
21732,MACCARINI
21733,MACANDOG
21734,MACANAS
21735,MACALMA
21736,MACABEO
21737,MAASEN
21738,MAARX
21739,LYTELL
21740,LYSON
21741,LYSHER
21742,LYNGHOLM
21743,LYNCHJ
21744,LYNAH
21745,LYME
21746,LYKEN
21747,LYEW
21748,LYDECKER
21749,LYBERT
21750,LYBERGER
21751,LYBECKER
21752,LYAU
21753,LWEIS
21754,LUZI
21755,LUZELL
21756,LUVIANOS
21757,LUVERA
21758,LUTZE
21759,LUTKUS
21760,LUTEN
21761,LUSTY
21762,LUSTBERG
21763,LURYE
21764,LURY
21765,LURTZ
21766,LUQUETTE
21767,LUPIANI
21768,LUPACCHINO
21769,LUNTER
21770,LUNSTRUM
21771,LUNGWITZ
21772,LUNGSFORD
21773,LUNEMANN
21774,LUNDERMAN
21775,LUNCH
21776,LUMINATI
21777,LUMBLEY
21778,LUMBA
21779,LUMADUE
21780,LULAS
21781,LUKOW
21782,LUKIANOV
21783,LUKESH
21784,LUKANDER
21785,LUKA
21786,LUING
21787,LUIKART
21788,LUGABIHL
21789,LUFBOROUGH
21790,LUETTE
21791,LUESCHER
21792,LUESCHEN
21793,LUERSEN
21794,LUENSMANN
21795,LUENING
21796,LUEKER
21797,LUEDECKE
21798,LUECKENBACH
21799,LUEBBERING
21800,LUDOVICO
21801,LUDERA
21802,LUDEKER
21803,LUDECKE
21804,LUCZKI
21805,LUCO
21806,LUCKINBILL
21807,LUCIS
21808,LUCIK
21809,LUCIE
21810,LUCIC
21811,LUCHTERHAND
21812,LUCCOUS
21813,LUCASH
21814,LUBERGER
21815,LUBBERT
21816,LUBBEN
21817,LUBAWY
21818,LUBAHN
21819,LUANGXAY
21820,LUANGRATH
21821,LUANGAMATH
21822,LUAGUE
21823,LOZEY
21824,LOYBORG
21825,LOYACK
21826,LOXTON
21827,LOXTERCAMP
21828,LOWNSBERY
21829,LOWLER
21830,LOWCKS
21831,LOWA
21832,LOVSTAD
21833,LOVISONE
21834,LOVFALD
21835,LOVETINSKY
21836,LOVET
21837,LOVERO
21838,LOVERDI
21839,LOVELLETTE
21840,LOVEBERRY
21841,LOUWAGIE
21842,LOURNES
21843,LOURIA
21844,LOURENTZOS
21845,LOURDES
21846,LOUKA
21847,LOUIL
21848,LOUDERMELT
21849,LOUCHEN
21850,LOUBIER
21851,LOTTO
21852,LOTRIDGE
21853,LOTHRINGER
21854,LOTHRIDGE
21855,LOTA
21856,LOT
21857,LOSZYNSKI
21858,LOSSIUS
21859,LOSNECK
21860,LOSETH
21861,LOSAVIO
21862,LOSARDO
21863,LOSANO
21864,LOSADO
21865,LOSACCO
21866,LOSA
21867,LORR
21868,LORON
21869,LORINCZ
21870,LORIA
21871,LORETZ
21872,LORENTINE
21873,LORDI
21874,LORAINE
21875,LOPZE
21876,LOPICCALO
21877,LOPEY
21878,LOPERFIDO
21879,LOPE
21880,LOPATA
21881,LOPAS
21882,LOPARCO
21883,LOOFBOURROW
21884,LONGWITH
21885,LONGHI
21886,LONGENBERGER
21887,LONGBINE
21888,LONGAKER
21889,LONGABAUGH
21890,LOMONTE
21891,LOMINO
21892,LOMINACK
21893,LOMEN
21894,LOMBEL
21895,LOMBARDINO
21896,LOMAGO
21897,LOMA
21898,LOKAN
21899,LOIACONA
21900,LOHRY
21901,LOHRKE
21902,LOHRE
21903,LOGOLEO
21904,LOGGENS
21905,LOGARBO
21906,LOFWALL
21907,LOFTY
21908,LOFTS
21909,LOFTHUS
21910,LOFTE
21911,LOFSTROM
21912,LOFORTE
21913,LOFMAN
21914,LOFING
21915,LOFGUIST
21916,LOFFIER
21917,LOFFELBEIN
21918,LOERWALD
21919,LOEPPKY
21920,LOEHRER
21921,LOEHNER
21922,LOECKEN
21923,LOCKSHAW
21924,LOCKNANE
21925,LOCKINGTON
21926,LOCKERY
21927,LOCKEMER
21928,LOCHRICO
21929,LOBREGAT
21930,LOBLEY
21931,LOBELLO
21932,LOBELL
21933,LOBALBO
21934,LOBACH
21935,LLANEZA
21936,LLANET
21937,LLAMS
21938,LIVLEY
21939,LIVINTON
21940,LIVING
21941,LIVERSEDGE
21942,LIVERNOIS
21943,LIVERMON
21944,LIVERANCE
21945,LIVEOAK
21946,LIVECCHI
21947,LIVASY
21948,LIUKKONEN
21949,LITZENBERGER
21950,LITVAK
21951,LITTFIN
21952,LITMANOWICZ
21953,LITCHARD
21954,LISTI
21955,LISTEN
21956,LISKER
21957,LISITANO
21958,LISENA
21959,LISBEY
21960,LIPSIE
21961,LIPS
21962,LIPPOLDT
21963,LIPPITT
21964,LIPPER
21965,LIPOMA
21966,LIPKOVITCH
21967,LIPIRA
21968,LIPAN
21969,LINZAN
21970,LINZA
21971,LINSIN
21972,LINSENMAYER
21973,LINSDAU
21974,LINNERT
21975,LINMAN
21976,LINKON
21977,LINGNER
21978,LINGLEY
21979,LINGERFELTER
21980,LINGBEEK
21981,LINERO
21982,LINDORF
21983,LINDMEYER
21984,LINDINHA
21985,LINDERLEAF
21986,LINDAU
21987,LINDABURY
21988,LINBURG
21989,LINAK
21990,LIMMEL
21991,LIMLE
21992,LIMBERT
21993,LIMARDI
21994,LILYBLADE
21995,LILLEHAUG
21996,LIKAR
21997,LIIV
21998,LIGONIS
21999,LIGLER
22000,LIGHTHART
22001,LIGGET
22002,LIFTIN
22003,LIFSCHITZ
22004,LIEWALD
22005,LIEVSAY
22006,LIEVENS
22007,LIETZOW
22008,LIERZ
22009,LIEGLER
22010,LIEDBERG
22011,LIED
22012,LIEBRECHT
22013,LIEBHERR
22014,LIEBERG
22015,LIEBENTHAL
22016,LIEBENOW
22017,LIEBECK
22018,LIDSTONE
22019,LIDIE
22020,LIDGE
22021,LIDDER
22022,LICURSI
22023,LICKLIDER
22024,LICKFELT
22025,LICHOTA
22026,LICHENSTEIN
22027,LICEAGA
22028,LICCKETTO
22029,LIBERTINI
22030,LIBBERTON
22031,LEYTON
22032,LEYH
22033,LEYDECKER
22034,LEYDA
22035,LEXER
22036,LEWI
22037,LEWARS
22038,LEVREAU
22039,LEVRA
22040,LEVIELLE
22041,LEVIAN
22042,LEVETO
22043,LEVERSEE
22044,LEVERS
22045,LEVERONE
22046,LEVERANCE
22047,LEVENDOSKI
22048,LEVEE
22049,LEVATINO
22050,LEVANS
22051,LEVANDOFSKY
22052,LEUZE
22053,LEUTWILER
22054,LEUTHE
22055,LEUHRING
22056,LEUGA
22057,LEUCKEL
22058,LEUASSEUR
22059,LETTSOME
22060,LETTIERE
22061,LETSCHER
22062,LETENDER
22063,LETCHAW
22064,LETA
22065,LESTRANGE
22066,LESTOURGEON
22067,LESTOR
22068,LESTON
22069,LESSNER
22070,LESSMANN
22071,LESSLY
22072,LESPEDES
22073,LESO
22074,LESNESKI
22075,LESKOVAR
22076,LESKOVAC
22077,LESE
22078,LESCO
22079,LESCHES
22080,LESA
22081,LERRA
22082,LERPER
22083,LEROW
22084,LERO
22085,LERMON
22086,LEPRETRE
22087,LEPRE
22088,LEPPINK
22089,LEPKE
22090,LEPEZ
22091,LEPETICH
22092,LEOPARDI
22093,LEONPACHER
22094,LEONICK
22095,LEONBERGER
22096,LEOMITI
22097,LENY
22098,LENSKI
22099,LENORUD
22100,LENORT
22101,LENNIS
22102,LENNART
22103,LENNAN
22104,LENLING
22105,LENKE
22106,LENIGAN
22107,LENHOFF
22108,LENHARR
22109,LENERS
22110,LENDT
22111,LENDOR
22112,LENDO
22113,LENCZYK
22114,LENCH
22115,LENBERG
22116,LEMOYNE
22117,LEMMONDS
22118,LEMMINGS
22119,LEMISH
22120,LEMEAR
22121,LEMBCKE
22122,LEMANSKY
22123,LEMANS
22124,LELLIG
22125,LEKEY
22126,LEKBERG
22127,LEKAN
22128,LEK
22129,LEJMAN
22130,LEITZINGER
22131,LEITHISER
22132,LEIPER
22133,LEINWAND
22134,LEIMKUHLER
22135,LEIMBERGER
22136,LEILICH
22137,LEIGLAND
22138,LEICHTENBERGE
22139,LEIBERTON
22140,LEHO
22141,LEHNING
22142,LEHNEIS
22143,LEHMER
22144,LEHENBAUER
22145,LEHBERGER
22146,LEGROTTE
22147,LEGRO
22148,LEGRA
22149,LEGAT
22150,LEGALL
22151,LEFURGY
22152,LEFLORES
22153,LEFFERS
22154,LEFFELMAN
22155,LEFELD
22156,LEFAVER
22157,LEETHAM
22158,LEESMAN
22159,LEEKER
22160,LEEHAN
22161,LEEBER
22162,LEDSINGER
22163,LEDERMANN
22164,LEDENBACH
22165,LEDEE
22166,LED
22167,LECZNAR
22168,LECKBAND
22169,LECHLEIDNER
22170,LECHELT
22171,LECATO
22172,LECAROS
22173,LECAIN
22174,LEBROKE
22175,LEBOLD
22176,LEBLANE
22177,LEBITSKI
22178,LEBISH
22179,LEBERTE
22180,LEBEDEFF
22181,LEBBY
22182,LEBAUGH
22183,LEBARGE
22184,LEAVIGNE
22185,LEAVEN
22186,LEASOR
22187,LEASHER
22188,LEASH
22189,LEANZA
22190,LEANEN
22191,LEAIRD
22192,LEAHMAN
22193,LEADFORD
22194,LAZUSKY
22195,LAZUREK
22196,LAZOTT
22197,LAZIO
22198,LAZIER
22199,LAZICH
22200,LAZEWSKI
22201,LAZARES
22202,LAYVA
22203,LAYELL
22204,LAYCOX
22205,LAWSKY
22206,LAWRENTZ
22207,LAWIS
22208,LAWFORD
22209,LAWCEWICZ
22210,LAWBAUGH
22211,LAWARY
22212,LAWAL
22213,LAVONGSAR
22214,LAVGLE
22215,LAVEZZO
22216,LAVELLI
22217,LAVE
22218,LAVANI
22219,LAVANDER
22220,LAVAGNINO
22221,LAVADERA
22222,LAUTIERI
22223,LAUTARET
22224,LAUSELL
22225,LAUSCHUS
22226,LAUROLE
22227,LAURETTA
22228,LAURENO
22229,LAURELES
22230,LAURANCE
22231,LAUNIERE
22232,LAUNDREE
22233,LAUIGNE
22234,LAUGHON
22235,LAUGEN
22236,LAUDEMAN
22237,LAUDADIO
22238,LAUCKNER
22239,LAUCHAIRE
22240,LAUBY
22241,LAUBERSHEIMER
22242,LATUS
22243,LATOURRETTE
22244,LATOS
22245,LATON
22246,LATHRUM
22247,LATHER
22248,LATHE
22249,LATENDRESSE
22250,LATE
22251,LATASSA
22252,LATAM
22253,LAT
22254,LASTELLA
22255,LASSETTER
22256,LASKOSKY
22257,LASKOSKIE
22258,LASIN
22259,LASIK
22260,LASHLEE
22261,LASHIER
22262,LASELLE
22263,LASCHINGER
22264,LASCARO
22265,LASANE
22266,LASAGNA
22267,LASAGE
22268,LARUSCH
22269,LARROSA
22270,LARRIVIERE
22271,LARRALDE
22272,LARR
22273,LAROWE
22274,LAROUSSE
22275,LAROTTA
22276,LAROIA
22277,LAROE
22278,LARMETT
22279,LARMAN
22280,LARKAN
22281,LARGENA
22282,LAREGINA
22283,LARDONE
22284,LARCOM
22285,LARCHE
22286,LARBIE
22287,LARBI
22288,LARASON
22289,LARANJO
22290,LARAGY
22291,LARABY
22292,LARABELL
22293,LARABEL
22294,LAPUERTA
22295,LAPPINGA
22296,LAPPI
22297,LAPORT
22298,LAPINTA
22299,LAPILA
22300,LAPERUTA
22301,LAPERE
22302,LAPER
22303,LAPEK
22304,LAPARI
22305,LAPALME
22306,LAORANGE
22307,LANZE
22308,LANZAROTTA
22309,LANTRY
22310,LANTGEN
22311,LANTELME
22312,LANTEIGNE
22313,LANSEY
22314,LANSBERG
22315,LANNIER
22316,LANNEN
22317,LANNA
22318,LANKSTER
22319,LANIE
22320,LANGRUM
22321,LANGNESS
22322,LANGMO
22323,LANGLITZ
22324,LANGI
22325,LANGHOLDT
22326,LANGHANS
22327,LANGGOOD
22328,LANGANKE
22329,LANFOR
22330,LANEN
22331,LANEAUX
22332,LANDU
22333,LANDRUTH
22334,LANDRIE
22335,LANDREVILLE
22336,LANDRES
22337,LANDQUIST
22338,LANDOLF
22339,LANDMARK
22340,LANDINI
22341,LANDEVOS
22342,LANDENBERGER
22343,LANDAN
22344,LANCZ
22345,LAMUDIO
22346,LAMPSAS
22347,LAMPL
22348,LAMPINEN
22349,LAMPHIEAR
22350,LAMPEL
22351,LAMOREE
22352,LAMOREAU
22353,LAMOORE
22354,LAMONTAGNA
22355,LAMMY
22356,LAMMEL
22357,LAMISON
22358,LAMING
22359,LAMIE
22360,LAMIA
22361,LAMEDA
22362,LAMBUTH
22363,LAMBERTUS
22364,LAMBERMONT
22365,LAMARTINA
22366,LAMANGO
22367,LAMAACK
22368,LALINDE
22369,LALICH
22370,LALE
22371,LAKOWSKI
22372,LAKHAN
22373,LAJOYE
22374,LAJOY
22375,LAIOS
22376,LAHNE
22377,LAHAM
22378,LAGUIRE
22379,LAGRENADE
22380,LAGORE
22381,LAGOO
22382,LAGONIA
22383,LAGONI
22384,LAGLIE
22385,LAGGAN
22386,LAGESSE
22387,LAGERSTEDT
22388,LAGERGREN
22389,LAGATTA
22390,LAGARD
22391,LAGANT
22392,LAGAMBA
22393,LAGADINOS
22394,LAFUZE
22395,LAFRATE
22396,LAFOREY
22397,LAFOON
22398,LAFONTAIN
22399,LAFLAM
22400,LAFFER
22401,LAFEVRE
22402,LAFEMINA
22403,LAFANTANO
22404,LAFACE
22405,LAESSIG
22406,LAEHN
22407,LADT
22408,LADOUCE
22409,LADONNE
22410,LADO
22411,LADIKA
22412,LADICK
22413,LADEBAUCHE
22414,LACZ
22415,LACUSKY
22416,LACOVARA
22417,LACKETT
22418,LACKAGE
22419,LACHINO
22420,LACHIATTO
22421,LACHARITE
22422,LACERENZA
22423,LACEK
22424,LACAU
22425,LACATENA
22426,LACAILLE
22427,LABOVITCH
22428,LABOUNTA
22429,LABOMBAR
22430,LABOISSONNIER
22431,LABO
22432,LABITAN
22433,LABIER
22434,LABEOTS
22435,LABARRIERE
22436,LABARO
22437,LABARBARA
22438,LAATSCH
22439,LAASAGA
22440,LAAKE
22441,KYSETH
22442,KYPUROS
22443,KYPER
22444,KYNER
22445,KWILOSZ
22446,KVZIAN
22447,KVOESCHEN
22448,KVETON
22449,KVEK
22450,KVEEN
22451,KVATERNIK
22452,KUZIEL
22453,KUYPERS
22454,KUYKENDOLL
22455,KUWANA
22456,KUWADA
22457,KUTZER
22458,KUTY
22459,KUTLU
22460,KUTI
22461,KUTCHIE
22462,KUSZYNSKI
22463,KUSSMAUL
22464,KUSSEL
22465,KUSNIC
22466,KUSNER
22467,KUSKY
22468,KUSHANEY
22469,KURZINSKI
22470,KURTTI
22471,KURSHUK
22472,KURR
22473,KUROKAWA
22474,KURNS
22475,KURETICH
22476,KURASZ
22477,KURANT
22478,KURA
22479,KUR
22480,KUPIHEA
22481,KUPFERBERG
22482,KUPERSMITH
22483,KUPCHINSKY
22484,KUNTER
22485,KUNKLEMAN
22486,KUNIYOSHI
22487,KUNIMITSU
22488,KUNICH
22489,KUNDANANI
22490,KUNAU
22491,KUMMEROW
22492,KUMLANDER
22493,KUMFER
22494,KUMAN
22495,KUMALAA
22496,KUM
22497,KULSETH
22498,KULBETH
22499,KULBACKI
22500,KULBACK
22501,KUKURA
22502,KUKLER
22503,KUKLENSKI
22504,KUKAUSKAS
22505,KUKAHIKO
22506,KUJAT
22507,KUIZ
22508,KUITU
22509,KUICK
22510,KUHRY
22511,KUHLENSCHMIDT
22512,KUFFA
22513,KUEPFER
22514,KUEHNHOLD
22515,KUECHLER
22516,KUDRO
22517,KUDRLE
22518,KUCZMA
22519,KUCKENS
22520,KUCIEMBA
22521,KUCHINSKI
22522,KUCHEM
22523,KUBLEY
22524,KUBLER
22525,KUBESH
22526,KUBECK
22527,KUBASCH
22528,KUB
22529,KUANONI
22530,KRZEWINSKI
22531,KRZESINSKI
22532,KRZAN
22533,KRYSTON
22534,KRYSTEK
22535,KRYNICKI
22536,KRYLO
22537,KRUZEL
22538,KRUYT
22539,KRUSZEWSKI
22540,KRUSOR
22541,KRUSKIE
22542,KRUSHANSKY
22543,KRUSH
22544,KRUPPENBACHER
22545,KRUPINSKY
22546,KRUMROY
22547,KRUMBEIN
22548,KRUMBACH
22549,KRUKIEL
22550,KRUIZENGA
22551,KRUIS
22552,KRUIBOESCH
22553,KRUEBBE
22554,KRUCKE
22555,KROTINE
22556,KROSTAG
22557,KROPFF
22558,KROPFELDER
22559,KRONINGER
22560,KRONAU
22561,KROME
22562,KROLICK
22563,KROKUS
22564,KROG
22565,KROFTA
22566,KROFFT
22567,KROESING
22568,KROCHMAL
22569,KROBATH
22570,KRNACH
22571,KRIVANEC
22572,KRISTOFFERSON
22573,KRISTOF
22574,KRISTAN
22575,KRISSIE
22576,KRISKOVICH
22577,KRISKE
22578,KRISHUN
22579,KRISHNAMURTHY
22580,KRISHMAN
22581,KRINOV
22582,KRIEK
22583,KRIEGSHAUSER
22584,KREWER
22585,KREUTZBENDER
22586,KREUSCH
22587,KRETZINGER
22588,KRESSLER
22589,KRESSIN
22590,KRESSIERER
22591,KRESKY
22592,KREPP
22593,KRENZKE
22594,KRENNING
22595,KRENIK
22596,KREMPLE
22597,KREMMEL
22598,KREMEN
22599,KREJCIK
22600,KREISSLER
22601,KREINHAGEN
22602,KREHEL
22603,KREESE
22604,KRAWITZ
22605,KRAVETSKY
22606,KRAVETS
22607,KRAVEC
22608,KRAUSSE
22609,KRAUSMANN
22610,KRAUEL
22611,KRATOWICZ
22612,KRATCHMAN
22613,KRASNICI
22614,KRASNANSKY
22615,KRASKOUSKAS
22616,KRASINSKI
22617,KRANWINKLE
22618,KRANOCK
22619,KRAMARCZYK
22620,KRALLMAN
22621,KRALLIS
22622,KRAKOWIAK
22623,KRAKAUER
22624,KRAINBUCHER
22625,KRAIG
22626,KRAICHELY
22627,KRAHULEC
22628,KRAHE
22629,KRAH
22630,KRAGT
22631,KRAETSCH
22632,KRABEL
22633,KRABBENHOFT
22634,KRAASCH
22635,KRAACK
22636,KOZLOVSKY
22637,KOZLIK
22638,KOZIAK
22639,KOZEYAH
22640,KOZAN
22641,KOWITZ
22642,KOWALKE
22643,KOWALEC
22644,KOVES
22645,KOVALASKE
22646,KOVACIK
22647,KOUTRAS
22648,KOUSSA
22649,KOUSONSAVATH
22650,KOUNTHONG
22651,KOUNTHAPANYA
22652,KOUNOVSKY
22653,KOUNKEL
22654,KOUNICK
22655,KOULAVONGSA
22656,KOULALIS
22657,KOTYK
22658,KOTUR
22659,KOTTRABA
22660,KOTTLOWSKI
22661,KOTTERNA
22662,KOTSCHEVAR
22663,KOTONSKI
22664,KOTLAR
22665,KOTHEIMER
22666,KOTEY
22667,KOTERBA
22668,KOTERAS
22669,KOTARSKI
22670,KOTAKI
22671,KOSUTA
22672,KOSTRZEWA
22673,KOSTIV
22674,KOSTERS
22675,KOSSEY
22676,KOSSEN
22677,KOSSAK
22678,KOSOSKY
22679,KOSOROG
22680,KOSO
22681,KOSLAN
22682,KOSIOREK
22683,KOSHI
22684,KOSCIELNIAK
22685,KOSAREFF
22686,KORZYNIOWSKI
22687,KORZYBSKI
22688,KORYNTA
22689,KORWIN
22690,KORWATCH
22691,KORTEMEIER
22692,KORST
22693,KORSMEYER
22694,KORSLUND
22695,KOROCH
22696,KORNN
22697,KORNFIELD
22698,KORNBLATT
22699,KORKMAS
22700,KORITKO
22701,KORINTA
22702,KORIA
22703,KOREWDIT
22704,KORES
22705,KORENEK
22706,KORDYS
22707,KORDOWSKI
22708,KORDIAK
22709,KORBIN
22710,KOPSHO
22711,KOPPY
22712,KOPKE
22713,KOPIN
22714,KOPICKO
22715,KOPIASZ
22716,KOPERSKI
22717,KOPAY
22718,KOPATZ
22719,KOPAN
22720,KOOSMAN
22721,KOONG
22722,KOOLMAN
22723,KOOL
22724,KONTY
22725,KONOW
22726,KONOPSKI
22727,KONMA
22728,KONISHI
22729,KONGER
22730,KONETCHY
22731,KONE
22732,KONDERLA
22733,KONCZEWSKI
22734,KONARIK
22735,KOMULA
22736,KOMINSKI
22737,KOMADA
22738,KOMA
22739,KOLWYCK
22740,KOLUPKE
22741,KOLTZ
22742,KOLTS
22743,KOLPPA
22744,KOLOC
22745,KOLLROSS
22746,KOLLOS
22747,KOLKMAN
22748,KOLKHORST
22749,KOLIKAS
22750,KOLIC
22751,KOLBUSZ
22752,KOLASSA
22753,KOL
22754,KOKUBUN
22755,KOKOSZKA
22756,KOKKO
22757,KOKENGE
22758,KOITZSCH
22759,KOINER
22760,KOHUS
22761,KOHLES
22762,KOHEL
22763,KOGUCHI
22764,KOFOOT
22765,KOERS
22766,KOENITZER
22767,KOENINGER
22768,KOENIGSBERG
22769,KOENER
22770,KOENEMUND
22771,KOELBEL
22772,KOEHRING
22773,KOECK
22774,KODY
22775,KODERA
22776,KOCZWARA
22777,KOCIEDA
22778,KOCHKODIN
22779,KOCHEN
22780,KOCHANEK
22781,KOBYLSKI
22782,KOBYLARZ
22783,KOBYLARCZYK
22784,KOBOLD
22785,KNYZEWSKI
22786,KNUPKE
22787,KNUDSVIG
22788,KNOWITON
22789,KNOWELL
22790,KNOUS
22791,KNOTOWICZ
22792,KNORP
22793,KNOFLICEK
22794,KNOEPPEL
22795,KNOEPKE
22796,KNOELL
22797,KNOECHEL
22798,KNODEL
22799,KNOCKAERT
22800,KNOBLER
22801,KNIOLA
22802,KNILL
22803,KNILANDS
22804,KNIESEL
